,job_title,publish,company,city,description,link,website,date,search_title
0,(Senior) Fullstack Developer*in (w/m/d),,Westphalia DataLab GmbH,,,,xing,2023-07-08 12:21:15,Data Engineer
1,SoftwareentwicklerIn Backend (m/w/d) Vollzeit / Teilzeit / Remote,,logarithmo GmbH & Co. KG,,,,xing,2023-07-08 12:21:15,Data Engineer
2,Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-08 12:21:15,Data Engineer
3,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
4,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
5,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
6,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
7,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
8,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
9,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
10,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
11,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-08 12:21:15,Data Engineer
12,Machine Learning Engineer (ML Engineer),,Ashley Grove Blu Analytics,,,,xing,2023-07-08 12:21:15,Data Engineer
13,Data Engineer (m/w/d),,APRIORI,,,,xing,2023-07-08 12:21:15,Data Engineer
14,Data Engineer (m/w/d),,APRIORI,,,,xing,2023-07-08 12:21:15,Data Engineer
15,Data Engineer (m/w/d),,inserve GmbH,,,,xing,2023-07-08 12:21:15,Data Engineer
16,Data Engineer / Cloud Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-08 12:21:15,Data Engineer
17,Cloud Backend Developer,,onelake,,,,xing,2023-07-08 12:21:15,Data Engineer
18,Softwareengineer / Data Scientist (m/w/d),,Brunel,,,,xing,2023-07-08 12:21:15,Data Engineer
19,Data Warehouse Engineer (m/w/d),,RLE INTERNATIONAL Group,,,,xing,2023-07-08 12:21:15,Data Engineer
