,job_title,publish,company,city,description,link,website,date,search_title
0,Testingenieur (m/w/d) Function & Safety,Vor 14 Stunden,ZF Group,Stemwede,"Stellensegment: R&D Engineer, R&D, Safety, Systems Engineer, Engineering, Research, Service",https://www.xing.com/jobs/stemwede-testingenieur-function-safety-101063597,xing,2023-05-21 12:17:40,Data Engineer
1,IT System Engineer mit Schwerpunkt Virtualisierung,Vor 16 Stunden,CEP GmbH Personalmanagement,"Dortmund, Herne",für die Optimierung der IT Infrastruktur Deiner mittelständischen Kunden verantwortlich Du implementierst neue IT-Lösungen in diversen Projekten Deiner Kunden (Data,https://www.xing.com/jobs/dortmund-herne-it-system-engineer-schwerpunkt-virtualisierung-102326141,xing,2023-05-21 12:17:40,Data Engineer
2,Data Warehouse Engineer (m/w/d),Gestern,AMAZONEN-Werke H. Dreyer GmbH & Co. KG,Hasbergen,"Data Warehouse Engineer (m/w/d) für unseren Standort Hasbergen-Gaste Was Heinrich Dreyer 1883 begonnen hat, führen wir mittlerweile in vierter Generation fort: Wir",https://www.xing.com/jobs/hasbergen-data-warehouse-engineer-87060498,xing,2023-05-21 12:17:40,Data Engineer
3,Data Engineer (m/w/d),Gestern,Computer Futures,Herne,"Data Engineer (m/w/d) Du bist neugierig, die Datenwelt zu ergründen? Du möchten mit den neusten Technologien arbeiten und sich gemeinsam mit Ihnen entwickeln?",https://www.xing.com/jobs/herne-data-engineer-102298353,xing,2023-05-21 12:17:40,Data Engineer
4,Data Analytics Engineer (m/w/d),Gestern,hager Group,Osnabrück,Data Analytics Engineer (m/w/d) Du möchtest den den Aufbau einer modernen Data & Analytics Cloud Plattform mitgestalten?,https://www.xing.com/jobs/osnabrueck-data-analytics-engineer-97038652,xing,2023-05-21 12:17:40,Data Engineer
5,Data Engineer (m/w/d),Gestern,ISR Information Products AG,Münster,Du setzt kundenindividuelle Lösungen mit Big Data und Public Cloud Technologien um. Du wirkst bei Lösungsarchitekturen und der Herstellung von Deployments mit.,https://www.xing.com/jobs/muenster-data-engineer-102286950,xing,2023-05-21 12:17:40,Data Engineer
6,Data Engineer (m/w/d) - hybrid,Gestern,AIM - Agile IT Management GmbH,Osnabrück,Vollzeit | unbefristet | Osnabrück | hybrid Als Data Engineer (m/w/d) bei AIM schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner,https://www.xing.com/jobs/osnabrueck-data-engineer-hybrid-102273774,xing,2023-05-21 12:17:40,Data Engineer
7,"Java Backend Developer (m/w/d) für Dortmund, Hannover oder remote",Gestern,QuinScape,Dortmund,Über uns Die QuinScape GmbH ist ein IT-Dienstleister mit den Schwerpunkten Data & Analytics und Software Engineering.,https://www.xing.com/jobs/dortmund-java-backend-developer-dortmund-hannover-remote-102267609,xing,2023-05-21 12:17:40,Data Engineer
8,"Data Engineer (m/w/d) für Dortmund, Hannover oder remote",Gestern,QuinScape,Dortmund,"Dann melde dich bei uns, denn wir suchen einen Data Engineer (m/w/d) , der Spaß an den folgenden Tätigkeiten hat: Du entwickelst Anwendungen zur Verarbeitung und",https://www.xing.com/jobs/dortmund-data-engineer-dortmund-hannover-remote-102267526,xing,2023-05-21 12:17:40,Data Engineer
9,"Senior DevOps Engineer (m/w/d) für Dortmund, Hannover oder remote",Gestern,QuinScape,Dortmund,Über uns Die QuinScape GmbH ist ein IT-Dienstleister mit den Schwerpunkten Data & Analytics und Software Engineering.,https://www.xing.com/jobs/dortmund-senior-devops-engineer-dortmund-hannover-remote-102267516,xing,2023-05-21 12:17:40,Data Engineer
