,job_title,publish,company,city,description,link,website,date,search_title
0,Data Engineer (m/w/d),Vor 4 Stunden,TRANSFOURM GmbH,Bielefeld,Fachinformatiker (m/w/d)) oder Studium im Bereich (Wirtschafts-) Informatik oder einer vergleichbaren Fachrichtung Idealerweise erste Erfahrungen und Begeisterung für Data,https://www.xing.com/jobs/bielefeld-data-engineer-103145398,xing,2023-06-08 12:19:04,Data Engineer
1,Data Visualization Engineer - Fokus Qlik (m/w/d),Vor 12 Stunden,Alexander Thamm GmbH,Allendorf,Deine Aufgaben Data und AI sind dein zu Hause?,https://www.xing.com/jobs/allendorf-data-visualization-engineer-fokus-qlik-103130792,xing,2023-06-08 12:19:04,Data Engineer
2,Teamlead Delivery - Schwerpunkt Data Engineering (m/w/d),Vor 12 Stunden,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem - möglichst im Consulting-Bereich Zusätzlich mind. drei Jahre Berufserfahrung",https://www.xing.com/jobs/allendorf-teamlead-delivery-schwerpunkt-data-engineering-103130793,xing,2023-06-08 12:19:04,Data Engineer
3,Data Engineer (m/w/d) - Fokus Cloud Engineering,Vor 12 Stunden,Alexander Thamm GmbH,Allendorf,Wir bieten Data bewegt uns!,https://www.xing.com/jobs/allendorf-data-engineer-fokus-cloud-engineering-103130795,xing,2023-06-08 12:19:04,Data Engineer
4,DataOps Engineer (all genders),Vor 21 Stunden,adesso SE,Paderborn,Als DataOps Engineer (all genders) bist du Teil eines innovativen und stetig wachsenden Teams und bis verantwortlich für stabile und nachhaltige Datenplattformen,https://www.xing.com/jobs/paderborn-dataops-engineer-all-genders-103111213,xing,2023-06-08 12:19:04,Data Engineer
5,Data Engineer Sports (all genders),Vor 21 Stunden,adesso SE,Dortmund,"Pipelines, Data Ingest und Date Processing.",https://www.xing.com/jobs/dortmund-data-engineer-sports-all-genders-103111229,xing,2023-06-08 12:19:04,Data Engineer
6,Data Engineer (all genders),Vor 21 Stunden,adesso SE,Dortmund,Als Data Engineer bist du Teil eines innovativen und stetig wachsenden Software Engineering Teams.,https://www.xing.com/jobs/dortmund-data-engineer-all-genders-103111259,xing,2023-06-08 12:19:04,Data Engineer
7,Data Engineer (all genders),Vor 21 Stunden,adesso SE,Münster,Als Data Engineer bist du Teil eines innovativen und stetig wachsenden Software Engineering Teams.,https://www.xing.com/jobs/muenster-data-engineer-all-genders-103111258,xing,2023-06-08 12:19:04,Data Engineer
8,DataOps Engineer (all genders),Vor 21 Stunden,adesso SE,Dortmund,Als DataOps Engineer (all genders) bist du Teil eines innovativen und stetig wachsenden Teams und bis verantwortlich für stabile und nachhaltige Datenplattformen,https://www.xing.com/jobs/dortmund-dataops-engineer-all-genders-103111214,xing,2023-06-08 12:19:04,Data Engineer
9,Data Engineer Sports (all genders),Vor 21 Stunden,adesso SE,Paderborn,"Pipelines, Data Ingest und Date Processing.",https://www.xing.com/jobs/paderborn-data-engineer-sports-all-genders-103111227,xing,2023-06-08 12:19:04,Data Engineer
10,Data Engineer Sports (all genders),Vor 21 Stunden,adesso SE,Münster,"Pipelines, Data Ingest und Date Processing.",https://www.xing.com/jobs/muenster-data-engineer-sports-all-genders-103111228,xing,2023-06-08 12:19:04,Data Engineer
11,Data Engineer (all genders),Vor 21 Stunden,adesso SE,Paderborn,Als Data Engineer bist du Teil eines innovativen und stetig wachsenden Software Engineering Teams.,https://www.xing.com/jobs/paderborn-data-engineer-all-genders-103111257,xing,2023-06-08 12:19:04,Data Engineer
12,DataOps Engineer (all genders),Vor 21 Stunden,adesso SE,Münster,Als DataOps Engineer (all genders) bist du Teil eines innovativen und stetig wachsenden Teams und bis verantwortlich für stabile und nachhaltige Datenplattformen,https://www.xing.com/jobs/muenster-dataops-engineer-all-genders-103111212,xing,2023-06-08 12:19:04,Data Engineer
13,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),Vor 21 Stunden,adesso SE,Paderborn,"Nürnberg, Paderborn, Potsdam, Rostock, Siegen, Stuttgart, Ulm DEINE ROLLE - DAS WARTET AUF DICH Du siehst dich als Mischung aus Machine Learning Profi, Software Engineer",https://www.xing.com/jobs/paderborn-machine-learning-engineer-data-scientist-google-cloud-all-genders-103110158,xing,2023-06-08 12:19:04,Data Engineer
14,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),Vor 21 Stunden,adesso SE,Münster,"Nürnberg, Paderborn, Potsdam, Rostock, Siegen, Stuttgart, Ulm DEINE ROLLE - DAS WARTET AUF DICH Du siehst dich als Mischung aus Machine Learning Profi, Software Engineer",https://www.xing.com/jobs/muenster-machine-learning-engineer-data-scientist-google-cloud-all-genders-103110156,xing,2023-06-08 12:19:04,Data Engineer
15,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),Vor 21 Stunden,adesso SE,Dortmund,"Nürnberg, Paderborn, Potsdam, Rostock, Siegen, Stuttgart, Ulm DEINE ROLLE - DAS WARTET AUF DICH Du siehst dich als Mischung aus Machine Learning Profi, Software Engineer",https://www.xing.com/jobs/dortmund-machine-learning-engineer-data-scientist-google-cloud-all-genders-103110147,xing,2023-06-08 12:19:04,Data Engineer
16,Cloud-Architect IoT/ Industrie 4.0 (all genders),Vor 21 Stunden,adesso SE,Münster,"Data Lake, Stream Processing und Big Data Ansätze sind für dich kein Neuland Du übernimmst gerne Verantwortung und zeigst eigenständig Initiative, wenn du Handlungsbedarf",https://www.xing.com/jobs/muenster-cloud-architect-iot-industrie-4-0-all-genders-103109862,xing,2023-06-08 12:19:04,Data Engineer
17,Cloud-Architect IoT/ Industrie 4.0 (all genders),Vor 21 Stunden,adesso SE,Paderborn,"Data Lake, Stream Processing und Big Data Ansätze sind für dich kein Neuland Du übernimmst gerne Verantwortung und zeigst eigenständig Initiative, wenn du Handlungsbedarf",https://www.xing.com/jobs/paderborn-cloud-architect-iot-industrie-4-0-all-genders-103109859,xing,2023-06-08 12:19:04,Data Engineer
18,Cloud-Architect IoT/ Industrie 4.0 (all genders),Vor 21 Stunden,adesso SE,Dortmund,"Data Lake, Stream Processing und Big Data Ansätze sind für dich kein Neuland Du übernimmst gerne Verantwortung und zeigst eigenständig Initiative, wenn du Handlungsbedarf",https://www.xing.com/jobs/dortmund-cloud-architect-iot-industrie-4-0-all-genders-103109864,xing,2023-06-08 12:19:04,Data Engineer
19,(Senior) Consultant Data Engineer SAS (all genders),Vor 21 Stunden,adesso SE,Dortmund,DEINE SKILLS - DAS BRINGST DU MIT Basierend auf einem abgeschlossenen Studium hast Du als Data Engineer vielfältige Erfahrungen in Data&Analytics Projekten gesammelt,https://www.xing.com/jobs/dortmund-senior-consultant-data-engineer-sas-all-genders-103105978,xing,2023-06-08 12:19:04,Data Engineer
