,job_title,publish,company,city,description,link,website,date,search_title
0,Data Warehouse Engineer (m/w/d),Gerade eben,AMAZONEN-Werke H. Dreyer GmbH & Co. KG,Hasbergen,"Data Warehouse Engineer (m/w/d) für unseren Standort Hasbergen-Gaste Was Heinrich Dreyer 1883 begonnen hat, führen wir mittlerweile in vierter Generation fort: Wir",https://www.xing.com/jobs/hasbergen-data-warehouse-engineer-87060498,xing,2023-05-20 12:17:08,Data Engineer
1,Data Engineer (m/w/d),Vor 5 Stunden,Computer Futures,Herne,"Data Engineer (m/w/d) Du bist neugierig, die Datenwelt zu ergründen? Du möchten mit den neusten Technologien arbeiten und sich gemeinsam mit Ihnen entwickeln?",https://www.xing.com/jobs/herne-data-engineer-102298353,xing,2023-05-20 12:17:08,Data Engineer
2,Data Analytics Engineer (m/w/d),Vor 10 Stunden,hager Group,Osnabrück,Data Analytics Engineer (m/w/d) Du möchtest den den Aufbau einer modernen Data & Analytics Cloud Plattform mitgestalten?,https://www.xing.com/jobs/osnabrueck-data-analytics-engineer-97038652,xing,2023-05-20 12:17:08,Data Engineer
3,Data Engineer (m/w/d),Vor 12 Stunden,ISR Information Products AG,Münster,Du setzt kundenindividuelle Lösungen mit Big Data und Public Cloud Technologien um. Du wirkst bei Lösungsarchitekturen und der Herstellung von Deployments mit.,https://www.xing.com/jobs/muenster-data-engineer-102286950,xing,2023-05-20 12:17:08,Data Engineer
4,Data Engineer (m/w/d) - hybrid,Vor 20 Stunden,AIM - Agile IT Management GmbH,Osnabrück,Vollzeit | unbefristet | Osnabrück | hybrid Als Data Engineer (m/w/d) bei AIM schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner,https://www.xing.com/jobs/osnabrueck-data-engineer-hybrid-102273774,xing,2023-05-20 12:17:08,Data Engineer
5,"Java Backend Developer (m/w/d) für Dortmund, Hannover oder remote",Vor 23 Stunden,QuinScape,Dortmund,Über uns Die QuinScape GmbH ist ein IT-Dienstleister mit den Schwerpunkten Data & Analytics und Software Engineering.,https://www.xing.com/jobs/dortmund-java-backend-developer-dortmund-hannover-remote-102267609,xing,2023-05-20 12:17:08,Data Engineer
6,"Data Engineer (m/w/d) für Dortmund, Hannover oder remote",Vor 23 Stunden,QuinScape,Dortmund,"Dann melde dich bei uns, denn wir suchen einen Data Engineer (m/w/d) , der Spaß an den folgenden Tätigkeiten hat: Du entwickelst Anwendungen zur Verarbeitung und",https://www.xing.com/jobs/dortmund-data-engineer-dortmund-hannover-remote-102267526,xing,2023-05-20 12:17:08,Data Engineer
7,"Senior DevOps Engineer (m/w/d) für Dortmund, Hannover oder remote",Vor 23 Stunden,QuinScape,Dortmund,Über uns Die QuinScape GmbH ist ein IT-Dienstleister mit den Schwerpunkten Data & Analytics und Software Engineering.,https://www.xing.com/jobs/dortmund-senior-devops-engineer-dortmund-hannover-remote-102267516,xing,2023-05-20 12:17:08,Data Engineer
8,Cyber Security Engineer (m/w/d) - Incident Response,Gestern,G DATA CyberDefense AG,Bochum,Campus-Feeling Der hochmoderne G DATA Campus ist mehr als nur ein Arbeitsplatz.,https://www.xing.com/jobs/bochum-cyber-security-engineer-incident-response-102260759,xing,2023-05-20 12:17:08,Data Engineer
9,Full Stack DevOps Engineer (m/w/d) Phishing Simulation,Gestern,G DATA CyberDefense AG,Bochum,Campus-Feeling Der hochmoderne G DATA Campus ist mehr als nur ein Arbeitsplatz.,https://www.xing.com/jobs/bochum-full-stack-devops-engineer-phishing-simulation-102260478,xing,2023-05-20 12:17:08,Data Engineer
10,Data Engineer (g*),Gestern,ARI-Armaturen Alb. Richter GmbH & Co.KG,Schloß Holte-Stukenbrock,Für unser Team am Standort in Schloß Holte-Stukenbrock suchen wir eine(n) Data Engineer (g*).,https://www.xing.com/jobs/schloss-holte-stukenbrock-data-engineer-102248739,xing,2023-05-20 12:17:08,Data Engineer
11,"DevOps Engineer | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",Gestern,Vesterling AG,Dortmund,Als DevOps Engineer leisten Sie hier Beratung in Kundenprojekten bei einem innovativem Start-up.,https://www.xing.com/jobs/dortmund-devops-engineer-big-data-linux-devops-java-cloud-100-home-office-moegl-mwd-102209691,xing,2023-05-20 12:17:08,Data Engineer
12,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Gestern,Vesterling AG,Dortmund,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/dortmund-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-102208946,xing,2023-05-20 12:17:08,Data Engineer
13,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Gestern,Vesterling AG,Bochum,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/bochum-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-102208939,xing,2023-05-20 12:17:08,Data Engineer
14,"SAS Administrator | SAS Analytics Software, Linux, Java-Stack, Big Data | Inhouse (mwd)",Vor 2 Tagen,Vesterling AG,Paderborn,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/paderborn-sas-administrator-sas-analytics-software-linux-java-stack-big-data-inhouse-mwd-102206570,xing,2023-05-20 12:17:08,Data Engineer
