,job_title,publish,company,city,description,link,website,date,search_title
0,Data Engineer (m/w/d),,ISR Information Products AG,,,,xing,2023-07-11 12:24:03,Data Engineer
1,Big Data Engineer (m/w/d),,ORDIX AG,,,,xing,2023-07-11 12:24:03,Data Engineer
2,R&D Senior Software Engineer (m/f/d),,ABB Deutschland,,,,xing,2023-07-11 12:24:03,Data Engineer
3,Head of Service Operations,,ABB Deutschland,,,,xing,2023-07-11 12:24:03,Data Engineer
4,(Senior) Consultant Data Engineer SAS (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
5,Data Engineer (m/w/d) | Dortmund,,ADVERGY GmbH,,,,xing,2023-07-11 12:24:03,Data Engineer
6,(Senior) Machine Learning / AI Engineer (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
7,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
8,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
9,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
10,Cloud Data Engineer (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
11,Cloud Data Engineer (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
12,Cloud Data Engineer (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
13,Machine Learning Engineer (m/w/d),,Kontakttechnik GmbH & Co. KG,,,,xing,2023-07-11 12:24:03,Data Engineer
14,(Senior) Fullstack Developer*in (w/m/d),,Westphalia DataLab GmbH,,,,xing,2023-07-11 12:24:03,Data Engineer
15,SoftwareentwicklerIn Backend (m/w/d) Vollzeit / Teilzeit / Remote,,logarithmo GmbH & Co. KG,,,,xing,2023-07-11 12:24:03,Data Engineer
16,Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-11 12:24:03,Data Engineer
17,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
18,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
19,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-11 12:24:03,Data Engineer
