,job_title,publish,company,city,description,link,website,date,search_title
0,Cloud Backend Developer,,onelake,,,,xing,2023-07-06 12:24:14,Data Engineer
1,Softwareengineer / Data Scientist (m/w/d),,Brunel,,,,xing,2023-07-06 12:24:14,Data Engineer
2,Data Warehouse Engineer (m/w/d),,RLE INTERNATIONAL Group,,,,xing,2023-07-06 12:24:14,Data Engineer
3,Supply Chain Process Engineer (m/w/d),,flaschenpost SE,,,,xing,2023-07-06 12:24:14,Data Engineer
4,Cyber Security Engineer (m/w/d) - Incident Response,,G DATA CyberDefense AG,,,,xing,2023-07-06 12:24:14,Data Engineer
5,DevOps Engineer (m/f/d),,Recruitment Circle GmbH,,,,xing,2023-07-06 12:24:14,Data Engineer
6,Data Center Infrastructure Engineer (w/m/d),,DTS Systeme GmbH,,,,xing,2023-07-06 12:24:14,Data Engineer
7,Senior Simulation Engineer (m/f/d),,KUKA AG,,,,xing,2023-07-06 12:24:14,Data Engineer
8,IT – Business Process Engineer – Procurement (m/f/d),,Symrise AG,,,,xing,2023-07-06 12:24:14,Data Engineer
9,Data Engineer (m/w/d) - Fokus Cloud Engineering,,Alexander Thamm GmbH,,,,xing,2023-07-06 12:24:14,Data Engineer
10,Teamlead (m/w/d) Data,,Bikeleasing-Service GmbH & Co. KG,,,,xing,2023-07-06 12:24:14,Data Engineer
11,SAP Software Engineer (Java Development) (w/m/d),,NTT DATA Business Solutions,,,,xing,2023-07-06 12:24:14,Data Engineer
12,SAP Software Engineer (Java Development) (w/m/d),,NTT DATA Business Solutions,,,,xing,2023-07-06 12:24:14,Data Engineer
13,Senior Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-06 12:24:14,Data Engineer
14,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),,adesso SE,,,,xing,2023-07-06 12:24:14,Data Engineer
15,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),,adesso SE,,,,xing,2023-07-06 12:24:14,Data Engineer
16,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),,adesso SE,,,,xing,2023-07-06 12:24:14,Data Engineer
17,Cloud-Architect IoT/ Industrie 4.0 (all genders),,adesso SE,,,,xing,2023-07-06 12:24:14,Data Engineer
18,Cloud-Architect IoT/ Industrie 4.0 (all genders),,adesso SE,,,,xing,2023-07-06 12:24:14,Data Engineer
19,Cloud-Architect IoT/ Industrie 4.0 (all genders),,adesso SE,,,,xing,2023-07-06 12:24:14,Data Engineer
