,job_title,publish,company,city,description,link,website,date,search_title
0,"LINUX DevOps Consultant | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
1,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
2,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
3,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
4,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
5,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
6,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
7,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-18 12:18:58,Data Engineer
8,IoT Software Engineer (F/M/D),,Synctive,,,,xing,2023-06-18 12:18:58,Data Engineer
9,Big Data Engineer (m/w/d),,ORDIX AG,,,,xing,2023-06-18 12:18:58,Data Engineer
10,IT Engineer (m/w/d) Endpoint Protection,,DIE JOBMACHER GmbH,,,,xing,2023-06-18 12:18:58,Data Engineer
11,Data Engineer (m/w/d) - hybrid,,AIM - Agile IT Management GmbH,,,,xing,2023-06-18 12:18:58,Data Engineer
12,Data Engineer (m/f/d),,Symrise AG,,,,xing,2023-06-18 12:18:58,Data Engineer
13,Data Engineer (m/w/d),,ISR Information Products AG,,,,xing,2023-06-18 12:18:58,Data Engineer
14,Technician - Manufacturing Engineer,,"Magna Mechatronics, Mirrors & Lighting",,,,xing,2023-06-18 12:18:58,Data Engineer
15,Data Engineer/ Data BI Architect (m/w/d),,Thalia Bücher GmbH,,,,xing,2023-06-18 12:18:58,Data Engineer
16,Advanced Manufacturing Engineer,,"Magna Mechatronics, Mirrors & Lighting",,,,xing,2023-06-18 12:18:58,Data Engineer
17,Data Engineer (m/w/d) | NRW,,ADVERGY GmbH,,,,xing,2023-06-18 12:18:58,Data Engineer
18,Support Engineer - Operations Command Center (SOC) (m/w/d),,OEDIV,,,,xing,2023-06-18 12:18:58,Data Engineer
19,Data Engineer (w/m/d),,digit xperts GmbH,,,,xing,2023-06-18 12:18:58,Data Engineer
