,job_title,publish,company,city,description,link,website,date,search_title
0,Expert Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-19 12:21:40,Data Engineer
1,"LINUX DevOps Consultant | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
2,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
3,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
4,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
5,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
6,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
7,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
8,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-19 12:21:40,Data Engineer
9,IoT Software Engineer (F/M/D),,Synctive,,,,xing,2023-06-19 12:21:40,Data Engineer
10,Big Data Engineer (m/w/d),,ORDIX AG,,,,xing,2023-06-19 12:21:40,Data Engineer
11,IT Engineer (m/w/d) Endpoint Protection,,DIE JOBMACHER GmbH,,,,xing,2023-06-19 12:21:40,Data Engineer
12,Data Engineer (m/w/d) - hybrid,,AIM - Agile IT Management GmbH,,,,xing,2023-06-19 12:21:40,Data Engineer
13,Data Engineer (m/f/d),,Symrise AG,,,,xing,2023-06-19 12:21:40,Data Engineer
14,Data Engineer (m/w/d),,ISR Information Products AG,,,,xing,2023-06-19 12:21:40,Data Engineer
15,Technician - Manufacturing Engineer,,"Magna Mechatronics, Mirrors & Lighting",,,,xing,2023-06-19 12:21:40,Data Engineer
16,Data Engineer/ Data BI Architect (m/w/d),,Thalia Bücher GmbH,,,,xing,2023-06-19 12:21:40,Data Engineer
17,Advanced Manufacturing Engineer,,"Magna Mechatronics, Mirrors & Lighting",,,,xing,2023-06-19 12:21:40,Data Engineer
18,Data Engineer (m/w/d) | NRW,,ADVERGY GmbH,,,,xing,2023-06-19 12:21:40,Data Engineer
19,Support Engineer - Operations Command Center (SOC) (m/w/d),,OEDIV,,,,xing,2023-06-19 12:21:40,Data Engineer
