,job_title,publish,company,city,description,link,website,date,search_title
0,Security Engineer Endpoint Protection (m/w/d),,pco GmbH & Co. KG,,,,xing,2023-06-22 12:21:20,Data Engineer
1,Data Engineer / Cloud Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-22 12:21:20,Data Engineer
2,Data Engineer (w/m/d),,Fagus-GreCon Greten GmbH & Co. KG,,,,xing,2023-06-22 12:21:20,Data Engineer
3,Data Analytics Engineer (m/w/d),,hager Group,,,,xing,2023-06-22 12:21:20,Data Engineer
4,Machine Learning Engineer (m/w/d),,Kontakttechnik GmbH & Co. KG,,,,xing,2023-06-22 12:21:20,Data Engineer
5,Softwareengineer / Data Scientist (m/w/d),,Brunel,,,,xing,2023-06-22 12:21:20,Data Engineer
6,Data Engineer (g*),,ARI-Armaturen Albert Richter GmbH & Co. KG,,,,xing,2023-06-22 12:21:20,Data Engineer
7,Teamlead Delivery - Schwerpunkt Data Engineering (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-22 12:21:20,Data Engineer
8,Data Engineer (m/w/d) - Fokus Cloud Engineering,,Alexander Thamm GmbH,,,,xing,2023-06-22 12:21:20,Data Engineer
9,Data Engineer (w/m/d),,Rhenus Assets & Services GmbH & Co. KG,,,,xing,2023-06-22 12:21:20,Data Engineer
10,Senior Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-22 12:21:20,Data Engineer
11,Data Visualization Engineer - Fokus Qlik (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-22 12:21:20,Data Engineer
12,Cloud Data Solutions Engineer (m/w/d),,Computer Futures,,,,xing,2023-06-22 12:21:20,Data Engineer
13,Expert Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-22 12:21:20,Data Engineer
14,"LINUX DevOps Consultant | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-22 12:21:20,Data Engineer
15,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-22 12:21:20,Data Engineer
16,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-22 12:21:20,Data Engineer
17,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-22 12:21:20,Data Engineer
18,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-22 12:21:20,Data Engineer
19,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-22 12:21:20,Data Engineer
