,job_title,publish,company,city,description,link,website,date,search_title
0,Data Engineer (w/m/d),,Rhenus Assets & Services GmbH & Co. KG,,,,xing,2023-06-20 12:21:06,Data Engineer
1,Senior Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-20 12:21:06,Data Engineer
2,Data Visualization Engineer - Fokus Qlik (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-20 12:21:06,Data Engineer
3,Cloud Data Solutions Engineer (m/w/d),,Computer Futures,,,,xing,2023-06-20 12:21:06,Data Engineer
4,Expert Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-20 12:21:06,Data Engineer
5,"LINUX DevOps Consultant | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
6,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
7,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
8,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
9,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
10,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
11,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
12,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-20 12:21:06,Data Engineer
13,IoT Software Engineer (F/M/D),,Synctive,,,,xing,2023-06-20 12:21:06,Data Engineer
14,Big Data Engineer (m/w/d),,ORDIX AG,,,,xing,2023-06-20 12:21:06,Data Engineer
15,IT Engineer (m/w/d) Endpoint Protection,,DIE JOBMACHER GmbH,,,,xing,2023-06-20 12:21:06,Data Engineer
16,Data Engineer (m/w/d) - hybrid,,AIM - Agile IT Management GmbH,,,,xing,2023-06-20 12:21:06,Data Engineer
17,Data Engineer (m/f/d),,Symrise AG,,,,xing,2023-06-20 12:21:06,Data Engineer
18,Data Engineer (m/w/d),,ISR Information Products AG,,,,xing,2023-06-20 12:21:06,Data Engineer
19,Technician - Manufacturing Engineer,,"Magna Mechatronics, Mirrors & Lighting",,,,xing,2023-06-20 12:21:06,Data Engineer
