,job_title,publish,company,city,description,link,website,date,search_title
0,Data Engineer (m/w/d),Vor 11 Stunden,Alexander Thamm GmbH,Allendorf,"Mind. 2 Jahre Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem Berufsfeld Sehr gute Kenntnisse der Programmiersprachen",https://www.xing.com/jobs/allendorf-data-engineer-100243789,xing,2023-04-23 12:18:35,Data Engineer
1,Teamlead Delivery - Schwerpunkt Data Engineering (m/w/d),Vor 11 Stunden,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem - möglichst im Consulting-Bereich Zusätzlich mind. drei Jahre Berufserfahrung",https://www.xing.com/jobs/allendorf-teamlead-delivery-schwerpunkt-data-engineering-100243790,xing,2023-04-23 12:18:35,Data Engineer
2,Teamlead Delivery - Schwerpunkt Data Science (m/w/d),Vor 19 Stunden,Alexander Thamm GmbH,Allendorf,"Qualifikation Mind. drei Jahre Berufserfahrung als Data Scientist, StatistikerIn, MathematikerIn, Machine Learning Engineer oder ähnlich, möglichst im Consulting-Bereich",https://www.xing.com/jobs/allendorf-teamlead-delivery-schwerpunkt-data-science-100213946,xing,2023-04-23 12:18:35,Data Engineer
3,Data Visualization Engineer - Fokus Qlik (m/w/d),Vor 19 Stunden,Alexander Thamm GmbH,Allendorf,Deine Aufgaben Data und AI sind dein zu Hause?,https://www.xing.com/jobs/allendorf-data-visualization-engineer-fokus-qlik-100213947,xing,2023-04-23 12:18:35,Data Engineer
4,Data Engineer (m/w/d) - Fokus Cloud Engineering,Vor 19 Stunden,Alexander Thamm GmbH,Allendorf,Wir bieten Data bewegt uns!,https://www.xing.com/jobs/allendorf-data-engineer-fokus-cloud-engineering-100213945,xing,2023-04-23 12:18:35,Data Engineer
5,Artificial Intelligence Manager (m/w/d),Gestern,Kontakttechnik GmbH & Co. KG,Minden,"Business Units und Fachbereichen die Roadmap für die nächsten Jahre Dazu erarbeiten Sie einen strukturellen und prozessualen Rahmen, in denen sich KI-Entwickler, Data",https://www.xing.com/jobs/minden-artificial-intelligence-manager-97232978,xing,2023-04-23 12:18:35,Data Engineer
6,AWS Experte: in (all genders) - 100% Home Office,Vor 2 Tagen,fino data services GmbH,Kassel,"Solution Architect Associate/Professional, DevOps Engineer Associate/Professional) Es motiviert dich, Aufgaben selbstständig, eigenverantwortlich und lösungsorientiert",https://www.xing.com/jobs/kassel-aws-experte-all-genders-100-home-office-100146210,xing,2023-04-23 12:18:35,Data Engineer
7,Data Engineer (w/m/d),Vor 2 Tagen,Fagus-GreCon Greten GmbH & Co. KG,Alfeld (Leine),"Unser Unternehmen sucht einen erfahrenen Data Engineer, der unser wachsendes Team bei der Entwicklung und Umsetzung von Dateninfrastrukturen unterstützt.",https://www.xing.com/jobs/alfeld-leine-data-engineer-100145444,xing,2023-04-23 12:18:35,Data Engineer
8,Senior Data Engineer (m/w/d),Vor 2 Tagen,Goodman Masson GmbH,Dortmund,"Data Engineer (m/w/d)"" in unbefristeter Festanstellung und in der Direktvermittlung.",https://www.xing.com/jobs/dortmund-senior-data-engineer-100125444,xing,2023-04-23 12:18:35,Data Engineer
9,Professur für »Bauinformatik im konstruktiven Ingenieurbau« im Fachbereich Bauingenieurwesen (m/w/d),Vor 2 Tagen,FH Münster,Münster,"Monitoring, Big Data sowie nachhaltige und digitale Bauwerksüberwachung.",https://www.xing.com/jobs/muenster-professur-bauinformatik-konstruktiven-ingenieurbau-fachbereich-bauingenieurwesen-100110435,xing,2023-04-23 12:18:35,Data Engineer
10,Data Engineer/ Data BI Architect (m/w/d),Vor 2 Tagen,Thalia Bücher GmbH,Münster,Für unsere Zentrale in Hagen oder Münster suchen wir ab sofort einen Data Engineer/ Data BI Architect (m/w/d) Welche Aufgaben erwarten Dich: Proaktive Neu-Gestaltung,https://www.xing.com/jobs/muenster-data-engineer-data-bi-architect-100105448,xing,2023-04-23 12:18:35,Data Engineer
11,System Engineer (m/w/d),Vor 2 Tagen,Recruitment Circle GmbH,Bielefeld,"Wir kennen uns aus in Themen wie: Software Entwicklung, DevOps, Operations, Product Ownership & Management, Projektleitung, Agil Coaching sowie Data Engineering.",https://www.xing.com/jobs/bielefeld-system-engineer-100097250,xing,2023-04-23 12:18:35,Data Engineer
12,"Research Assistant (m/w/d), EG 13 TV-H; in the Department of Civil and Environmental Engineering, Institute of Structural Engineering - Geotechnical Engineering",Vor 3 Tagen,Universität Kassel,Kassel,Your personal data will be deleted.,https://www.xing.com/jobs/kassel-research-assistant-13-tv-department-civil-environmental-engineering-institute-structural-engineering-geotechnical-engineering-100095183,xing,2023-04-23 12:18:35,Data Engineer
13,Data Engineer (m/w/d) - hybrid,Vor 3 Tagen,AIM - Agile IT Management GmbH,Osnabrück,Als Data Engineer (m/w/d) bei AIM schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner Teammitglieder und stellst so den Data Stream,https://www.xing.com/jobs/osnabrueck-data-engineer-hybrid-100094470,xing,2023-04-23 12:18:35,Data Engineer
14,24573 - IT System Engineer (m/w/d),Vor 3 Tagen,CEP GmbH Personalmanagement,Dortmund,für die Optimierung der IT Infrastruktur Deiner mittelständischen Kunden verantwortlich Du implementierst neue IT-Lösungen in diversen Projekten Deiner Kunden (Data,https://www.xing.com/jobs/dortmund-24573-it-system-engineer-100094002,xing,2023-04-23 12:18:35,Data Engineer
15,IT-Data Engineer (gn),Vor 3 Tagen,Westfalen Weser,Herford,"Zementtechnologie Ihr Profil Hohe Motivation und Begeisterung für unseren Baustoff Erfolgreich abgeschlossene Ausbildung als Baustoffprüfer oder Studium des Bauingenieurwesen, Werkstoffkunde",https://www.xing.com/jobs/herford-it-data-engineer-gn-100092235,xing,2023-04-23 12:18:35,Data Engineer
16,Betontechnologe / QM-Manager (m/w/d),Vor 3 Tagen,Spenner Syston,Bielefeld,Du setzt kundenindividuelle Lösungen mit Big Data und Public Cloud Technologien um. Du wirkst bei Lösungsarchitekturen und der Herstellung von Deployments mit.,https://www.xing.com/jobs/bielefeld-betontechnologe-qm-manager-100082540,xing,2023-04-23 12:18:35,Data Engineer
17,Data Engineer (m/w/d),Vor 3 Tagen,ISR Information Products AG,Münster,"Monitoring, Big Data sowie nachhaltige und digitale Bauwerksüberwachung.",https://www.xing.com/jobs/muenster-data-engineer-100080435,xing,2023-04-23 12:18:35,Data Engineer
18,Professur für „Bauinformatik im konstruktiven Ingenieurbau“,Vor 4 Tagen,FH Münster,Münster,You have several years of profes-sional experience in construction in-formatics and structural engineer-ing.,https://www.xing.com/jobs/muenster-professur-bauinformatik-konstruktiven-ingenieurbau-100051792,xing,2023-04-23 12:18:35,Data Engineer
19,Professorship in “Construction Informatics in Structural Engineering” at the Department of Civil Engineering,Vor 4 Tagen,FH Münster,Münster,,https://www.xing.com/jobs/muenster-professorship-construction-informatics-structural-engineering-department-civil-engineering-100051790,xing,2023-04-23 12:18:35,Data Engineer
