,job_title,publish,company,city,description,link,website,date,search_title
0,Machine Learning Engineer (m/w/d),,Kontakttechnik GmbH & Co. KG,,,,xing,2023-07-09 12:21:33,Data Engineer
1,(Senior) Fullstack Developer*in (w/m/d),,Westphalia DataLab GmbH,,,,xing,2023-07-09 12:21:33,Data Engineer
2,SoftwareentwicklerIn Backend (m/w/d) Vollzeit / Teilzeit / Remote,,logarithmo GmbH & Co. KG,,,,xing,2023-07-09 12:21:33,Data Engineer
3,Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-09 12:21:33,Data Engineer
4,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
5,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
6,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
7,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
8,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
9,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
10,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
11,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
12,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-09 12:21:33,Data Engineer
13,Machine Learning Engineer (ML Engineer),,Ashley Grove Blu Analytics,,,,xing,2023-07-09 12:21:33,Data Engineer
14,Data Engineer (m/w/d),,APRIORI,,,,xing,2023-07-09 12:21:33,Data Engineer
15,Data Engineer (m/w/d),,APRIORI,,,,xing,2023-07-09 12:21:33,Data Engineer
16,Data Engineer (m/w/d),,inserve GmbH,,,,xing,2023-07-09 12:21:33,Data Engineer
17,Data Engineer / Cloud Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-09 12:21:33,Data Engineer
18,Cloud Backend Developer,,onelake,,,,xing,2023-07-09 12:21:33,Data Engineer
19,Softwareengineer / Data Scientist (m/w/d),,Brunel,,,,xing,2023-07-09 12:21:33,Data Engineer
