,job_title,publish,company,city,description,link,website,date,search_title
0,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Vor 4 Stunden,Vesterling AG,Dortmund,"ADVANCED SYSTEMS ENGINEER (M/W/D) ADVANCED SYSTEMS ENGINEER (M/W/D) Standort Lippstadt, Germany Pacesetting. Passionate. Together.",https://www.xing.com/jobs/dortmund-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-98589771,xing,2023-03-21 12:20:44,Data Engineer
1,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Vor 4 Stunden,Vesterling AG,Bochum,"TEST LAB ENGINEER (M/W/D) LOW VOLTAGE - BATTERY MANAGEMENT SYSTEM Lippstadt, NORDRHEIN-WESTFALEN, Germany Location Lippstadt, Germany Pacesetting. Passionate.",https://www.xing.com/jobs/bochum-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-98589769,xing,2023-03-21 12:20:44,Data Engineer
2,ADVANCED SYSTEMS ENGINEER (M/W/D),Vor 10 Stunden,HELLA GmbH & Co. KGaA,Lippstadt,"DATA ENGINEER (M/W/D) DATA ENGINEER (M/W/D) Standort Lippstadt, Germany Pacesetting. Passionate. Together.",https://www.xing.com/jobs/lippstadt-advanced-systems-engineer-87067033,xing,2023-03-21 12:20:44,Data Engineer
3,TEST LAB ENGINEER (M/W/D) LOW VOLTAGE - BATTERY MANAGEMENT SYSTEM,Vor 10 Stunden,HELLA GmbH & Co. KGaA,Lippstadt,"Business Units und Fachbereichen die Roadmap für die nächsten Jahre Dazu erarbeiten Sie einen strukturellen und prozessualen Rahmen, in denen sich KI-Entwickler, Data",https://www.xing.com/jobs/lippstadt-test-lab-engineer-low-voltage-battery-management-system-95992277,xing,2023-03-21 12:20:44,Data Engineer
4,DATA ENGINEER (M/W/D),Vor 10 Stunden,HELLA GmbH & Co. KGaA,Lippstadt,Cloud Data Solutions Engineer (m/w/d) Cloud Data Solutions Engineer (m/w/d) Wir bringen moderne Cloudtechnologie und unsere kommunale Verwaltung zusammen und helfen,https://www.xing.com/jobs/lippstadt-data-engineer-97662779,xing,2023-03-21 12:20:44,Data Engineer
5,Artificial Intelligence Manager (m/w/d),Vor 15 Stunden,Kontakttechnik GmbH & Co. KG,Minden,Bring deine Expertise ein und hilf uns dabei unsere Data-Science Lösungen auf die nächste Ebene zu heben. Wir freuen uns auf deine Bewerbung!,https://www.xing.com/jobs/minden-artificial-intelligence-manager-97232978,xing,2023-03-21 12:20:44,Data Engineer
6,Cloud Data Solutions Engineer (m/w/d),Gestern,PROSOZ Herten GmbH,Herten,modelling and data engineering for data- and compute-intensive applications (incl.,https://www.xing.com/jobs/herten-cloud-data-solutions-engineer-98544407,xing,2023-03-21 12:20:44,Data Engineer
7,(Senior) Fullstack Developer*in (w/m/d),Gestern,Westphalia DataLab GmbH,Münster,modelling and data engineering for data- and compute-intensive applications (incl.,https://www.xing.com/jobs/muenster-senior-fullstack-developer-98542707,xing,2023-03-21 12:20:44,Data Engineer
8,Senior Data Engineer - Focus Data Lake Platform (m/f/d),Vor 2 Tagen,CARIAD TECH,Kassel,Sie haben ein Interesse an Projekten und Prozessen im Bereich der EDI (Idealerweise mit Lobster_data).,https://www.xing.com/jobs/kassel-senior-data-engineer-focus-data-lake-platform-98538693,xing,2023-03-21 12:20:44,Data Engineer
9,Senior Data Engineer - Focus Device Backend (m/f/d),Vor 2 Tagen,CARIAD TECH,Kassel,Für ihn suchen wir einen Data Engineer (m/w/d) . Wahlweise ist die Arbeit am Standort unseres Mandanten oder remote möglich.,https://www.xing.com/jobs/kassel-senior-data-engineer-focus-device-backend-98538691,xing,2023-03-21 12:20:44,Data Engineer
10,Data Engineer (m/w/d),Vor 3 Tagen,Brunel,Osnabrück,"Ihre Aufgaben Zu Ihren Aufgaben gehören die Beratung, der Betrieb und die Problemanalyse einer Big Data Plattform im Hadoop Umfeld Sie administrieren und konfigurieren",https://www.xing.com/jobs/osnabrueck-data-engineer-98521082,xing,2023-03-21 12:20:44,Data Engineer
11,Data Engineer (m/w/d),Vor 3 Tagen,BRUDERKOPF GmbH & Co. KG,Dortmund,Für ihn suchen wir einen Senior Data Engineer (m/w/d) . Wahlweise ist die Arbeit am Standort unseres Mandanten oder remote möglich.,https://www.xing.com/jobs/dortmund-data-engineer-98517437,xing,2023-03-21 12:20:44,Data Engineer
12,Big Data Engineer (m/w/d),Vor 3 Tagen,ORDIX AG,Münster,Als DevOps Engineer leisten Sie hier Beratung in Kundenprojekten bei einem innovativem Start-up.,https://www.xing.com/jobs/muenster-big-data-engineer-98487882,xing,2023-03-21 12:20:44,Data Engineer
13,Senior Data Engineer (m/w/d),Vor 3 Tagen,BRUDERKOPF GmbH & Co. KG,Kassel,Wir verstärken unser Team in der Zentrale Gelsenkirchen und suchen Sie in Vollzeit als Junior Data Engineer / Business Intelligence (m/w/d).,https://www.xing.com/jobs/kassel-senior-data-engineer-98482664,xing,2023-03-21 12:20:44,Data Engineer
14,"DevOps Engineer | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",Vor 4 Tagen,Vesterling AG,Dortmund,"Data Engineer (m/w/d)"" in unbefristeter Festanstellung und in der Direktvermittlung.",https://www.xing.com/jobs/dortmund-devops-engineer-big-data-linux-devops-java-cloud-100-home-office-moegl-mwd-98471494,xing,2023-03-21 12:20:44,Data Engineer
15,Junior Data Engineer / Business Intelligence (m/w/d),Vor 4 Tagen,Schülerhilfe GmbH & Co. KG,Gelsenkirchen,"oder einer vergleichbar geeigneten Fachrichtung Interesse oder Berufserfahrung im Bereich der IT-Security Themen wie Firewalls, Antivirus / Antispam, IDS / IPS, Data",https://www.xing.com/jobs/gelsenkirchen-junior-data-engineer-business-intelligence-98468559,xing,2023-03-21 12:20:44,Data Engineer
16,Senior Data Engineer (m/w/d),Vor 4 Tagen,Goodman Masson GmbH,Holzwickede,"KVM und Container-Technologien (Docker, LXC) Erfahrungen und Kenntnisse im cloud-affinen skalierten Produktivbetrieb für Software-Entwicklung, AI-Modelling, Big Data",https://www.xing.com/jobs/holzwickede-senior-data-engineer-98467522,xing,2023-03-21 12:20:44,Data Engineer
17,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",Vor 4 Tagen,Vesterling AG,Dortmund,Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d).,https://www.xing.com/jobs/dortmund-it-security-engineer-linux-windows-80-000-100-home-office-moegl-mwd-98436349,xing,2023-03-21 12:20:44,Data Engineer
18,"DevOps Profi | LINUX, Docker, Kubernetes, ansible, puppet, Terraform, Vagrant | Inhouse (mwd)",Vor 5 Tagen,Vesterling AG,Dortmund,,https://www.xing.com/jobs/dortmund-devops-profi-linux-docker-kubernetes-ansible-puppet-terraform-vagrant-inhouse-mwd-98426988,xing,2023-03-21 12:20:44,Data Engineer
19,Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d),Vor 5 Tagen,Campusjäger by Workwise,Dortmund,,https://www.xing.com/jobs/dortmund-data-engineer-python-planerai-kundenservice-home-office-98395845,xing,2023-03-21 12:20:44,Data Engineer
