,job_title,publish,company,city,description,link,website,date,search_title
0,R&D Data Engineer (m/f/d),,YARA GmbH & Co. KG,,,,xing,2023-06-30 12:21:32,Data Engineer
1,IT Consultant / Engineer Infrastructure – Data Center Services (m/w/d),,Melitta Unternehmensgruppe,,,,xing,2023-06-30 12:21:32,Data Engineer
2,Data Engineer (m/w/d),,ISR Information Products AG,,,,xing,2023-06-30 12:21:32,Data Engineer
3,Data Engineer (m/w/d) - hybrid,,AIM - Agile IT Management GmbH,,,,xing,2023-06-30 12:21:32,Data Engineer
4,Big Data Engineer (m/w/d),,ORDIX AG,,,,xing,2023-06-30 12:21:32,Data Engineer
5,Cloud Backend Developer,,onelake,,,,xing,2023-06-30 12:21:32,Data Engineer
6,Data Engineer (m/w/d),,inserve GmbH,,,,xing,2023-06-30 12:21:32,Data Engineer
7,Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-30 12:21:32,Data Engineer
8,(Senior) Fullstack Developer*in (w/m/d),,Westphalia DataLab GmbH,,,,xing,2023-06-30 12:21:32,Data Engineer
9,HOLON Backend Engineer (m/w/d),,BENTELER Gruppe,,,,xing,2023-06-30 12:21:32,Data Engineer
10,HOLON Cloud Engineer (m/w/d),,BENTELER Gruppe,,,,xing,2023-06-30 12:21:32,Data Engineer
11,SoftwareentwicklerIn Backend (m/w/d) Vollzeit / Teilzeit / Remote,,logarithmo GmbH & Co. KG,,,,xing,2023-06-30 12:21:32,Data Engineer
12,Microsoft IT Administrator:in / System Engineer (m/w/d),,AGRAVIS Raiffeisen AG,,,,xing,2023-06-30 12:21:32,Data Engineer
13,Data Engineer (m/w/d),,Arvato Systems Digital GmbH,,,,xing,2023-06-30 12:21:32,Data Engineer
14,Security Engineer Endpoint Protection (m/w/d),,pco GmbH & Co. KG,,,,xing,2023-06-30 12:21:32,Data Engineer
15,Data Engineer / Cloud Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-30 12:21:32,Data Engineer
16,Data Engineer (w/m/d),,Fagus-GreCon Greten GmbH & Co. KG,,,,xing,2023-06-30 12:21:32,Data Engineer
17,Data Analytics Engineer (m/w/d),,hager Group,,,,xing,2023-06-30 12:21:32,Data Engineer
18,Softwareengineer / Data Scientist (m/w/d),,Brunel,,,,xing,2023-06-30 12:21:32,Data Engineer
19,Data Engineer (g*),,ARI-Armaturen Albert Richter GmbH & Co. KG,,,,xing,2023-06-30 12:21:32,Data Engineer
