,job_title,publish,company,city,description,link,website,date,search_title
0,Teamlead Delivery - Schwerpunkt Data Engineering (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-21 12:21:01,Data Engineer
1,Data Engineer (m/w/d) - Fokus Cloud Engineering,,Alexander Thamm GmbH,,,,xing,2023-06-21 12:21:01,Data Engineer
2,Data Engineer (w/m/d),,Rhenus Assets & Services GmbH & Co. KG,,,,xing,2023-06-21 12:21:01,Data Engineer
3,Senior Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-21 12:21:01,Data Engineer
4,Data Visualization Engineer - Fokus Qlik (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-21 12:21:01,Data Engineer
5,Cloud Data Solutions Engineer (m/w/d),,Computer Futures,,,,xing,2023-06-21 12:21:01,Data Engineer
6,Expert Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-06-21 12:21:01,Data Engineer
7,"LINUX DevOps Consultant | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
8,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
9,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
10,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
11,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
12,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
13,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
14,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-06-21 12:21:01,Data Engineer
15,IoT Software Engineer (F/M/D),,Synctive,,,,xing,2023-06-21 12:21:01,Data Engineer
16,Big Data Engineer (m/w/d),,ORDIX AG,,,,xing,2023-06-21 12:21:01,Data Engineer
17,IT Engineer (m/w/d) Endpoint Protection,,DIE JOBMACHER GmbH,,,,xing,2023-06-21 12:21:01,Data Engineer
18,Data Engineer (m/w/d) - hybrid,,AIM - Agile IT Management GmbH,,,,xing,2023-06-21 12:21:01,Data Engineer
19,Data Engineer (m/f/d),,Symrise AG,,,,xing,2023-06-21 12:21:01,Data Engineer
