,job_title,publish,company,city,description,link,website,date,search_title
0,Security Engineer Endpoint Protection (m/w/d),,pco GmbH & Co. KG,,,,xing,2023-07-14 12:22:50,Data Engineer
1,IoT Software Engineer (F/M/D),,Synctive,,,,xing,2023-07-14 12:22:50,Data Engineer
2,BI Data Engineer / Data Architect (m/w/d),,Nagel-Group,,,,xing,2023-07-14 12:22:50,Data Engineer
3,Cyber Security Engineer - Incident Response (m/w/d),,G DATA CyberDefense AG,,,,xing,2023-07-14 12:22:50,Data Engineer
4,Analytics Engineer - Data Science / Python / JavaScript / Home Office (m/w/d),,Workwise GmbH,,,,xing,2023-07-14 12:22:50,Data Engineer
5,Supply Chain Process Engineer (m/w/d),,flaschenpost SE,,,,xing,2023-07-14 12:22:50,Data Engineer
6,Python Engineer (m/w/d) – Data Science Planning and Steering,,flaschenpost SE,,,,xing,2023-07-14 12:22:50,Data Engineer
7,API - Programmierschnittstellenentwickler & DevOps Engineer m/w/d - Remote,,PBCN GmbH - Personalberatung Christmann/Nowack,,,,xing,2023-07-14 12:22:50,Data Engineer
8,IT Engineer (m/w/d) Endpoint Protection,,DIE JOBMACHER GmbH,,,,xing,2023-07-14 12:22:50,Data Engineer
9,Data Engineer (m/w/d),,Atos SE,,,,xing,2023-07-14 12:22:50,Data Engineer
10,Data Engineer (m/w/d),,ISR Information Products AG,,,,xing,2023-07-14 12:22:50,Data Engineer
11,Big Data Engineer (m/w/d),,ORDIX AG,,,,xing,2023-07-14 12:22:50,Data Engineer
12,R&D Senior Software Engineer (m/f/d),,ABB Deutschland,,,,xing,2023-07-14 12:22:50,Data Engineer
13,Head of Service Operations,,ABB Deutschland,,,,xing,2023-07-14 12:22:50,Data Engineer
14,(Senior) Consultant Data Engineer SAS (all genders),,adesso SE,,,,xing,2023-07-14 12:22:50,Data Engineer
15,Data Engineer (m/w/d) | Dortmund,,ADVERGY GmbH,,,,xing,2023-07-14 12:22:50,Data Engineer
16,(Senior) Machine Learning / AI Engineer (all genders),,adesso SE,,,,xing,2023-07-14 12:22:50,Data Engineer
17,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-14 12:22:50,Data Engineer
18,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-14 12:22:50,Data Engineer
19,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-14 12:22:50,Data Engineer
