,job_title,publish,company,city,description,link,website,date,search_title
0,"DevOps Engineer | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",Gerade eben,Vesterling AG,Dortmund,Als DevOps Engineer leisten Sie hier Beratung in Kundenprojekten bei einem innovativem Start-up.,https://www.xing.com/jobs/dortmund-devops-engineer-big-data-linux-devops-java-cloud-100-home-office-moegl-mwd-101053237,xing,2023-05-03 12:19:47,Data Engineer
1,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Gerade eben,Vesterling AG,Dortmund,"In deinem Team aus Softwareentwickler:innen, POs, Data Scientists und Expert:innen im Bereich UX/UI-Design und -Entwicklung übernimmst du die DevOps-Aufgaben.",https://www.xing.com/jobs/dortmund-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-101052183,xing,2023-05-03 12:19:47,Data Engineer
2,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Gerade eben,Vesterling AG,Bochum,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/bochum-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-101052181,xing,2023-05-03 12:19:47,Data Engineer
3,DevOps Engineer - Industrielle KI (m/w/d),Gerade eben,AIM - Agile IT Management GmbH,Osnabrück,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/osnabrueck-devops-engineer-industrielle-ki-101051068,xing,2023-05-03 12:19:47,Data Engineer
4,"SAS Administrator | SAS Analytics Software, Linux, Java-Stack, Big Data | Inhouse (mwd)",Vor 1 Stunde,Vesterling AG,Paderborn,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/paderborn-sas-administrator-sas-analytics-software-linux-java-stack-big-data-inhouse-mwd-101048205,xing,2023-05-03 12:19:47,Data Engineer
5,"SAS Administrator | SAS Analytics Software, Linux, Java-Stack, Big Data | Inhouse (mwd)",Vor 1 Stunde,Vesterling AG,Dortmund,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/dortmund-sas-administrator-sas-analytics-software-linux-java-stack-big-data-inhouse-mwd-101048201,xing,2023-05-03 12:19:47,Data Engineer
6,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 1 Stunde,Vesterling AG,Dortmund,"oder einer vergleichbar geeigneten Fachrichtung Interesse oder Berufserfahrung im Bereich der IT-Security Themen wie Firewalls, Antivirus / Antispam, IDS / IPS, Data",https://www.xing.com/jobs/dortmund-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-101048194,xing,2023-05-03 12:19:47,Data Engineer
7,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 1 Stunde,Vesterling AG,Paderborn,Als Data Engineer (m/w/d) bei der inserve schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner Teammitglieder und stellst so den,https://www.xing.com/jobs/paderborn-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-101048189,xing,2023-05-03 12:19:47,Data Engineer
8,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",Vor 1 Stunde,Vesterling AG,Dortmund,"Für unser Entwickler:innen-Team suchen wir eine/n ""Data-Engineer für Datenmigration (w/d/m)"" , die/der Spaß daran hat, Rätsel zu lösen und sich in komplexe Datenstrukturen",https://www.xing.com/jobs/dortmund-it-security-engineer-linux-windows-80-000-100-home-office-moegl-mwd-101047805,xing,2023-05-03 12:19:47,Data Engineer
9,Data Engineer (m/w/d),Vor 11 Stunden,inserve GmbH,Osnabrück,"KVM und Container-Technologien (Docker, LXC) Erfahrungen und Kenntnisse im Cloud-affinen skalierten Produktivbetrieb für Software-Entwicklung, AI-Modelling, Big Data",https://www.xing.com/jobs/osnabrueck-data-engineer-101038139,xing,2023-05-03 12:19:47,Data Engineer
10,Data Engineer für Datenmigration (w/d/m),Vor 15 Stunden,Haufe Akademie GmbH & Co. KG,Bielefeld,Deine Aufgaben Data und AI sind dein zu Hause?,https://www.xing.com/jobs/bielefeld-data-engineer-datenmigration-101029526,xing,2023-05-03 12:19:47,Data Engineer
11,"DevOps Profi | LINUX, Docker, Kubernetes, ansible, puppet | Inhouse, bis 90 T€ (mwd)",Vor 18 Stunden,Vesterling AG,Dortmund,"Mind. 2 Jahre Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem Berufsfeld Sehr gute Kenntnisse der Programmiersprachen",https://www.xing.com/jobs/dortmund-devops-profi-linux-docker-kubernetes-ansible-puppet-inhouse-90-mwd-101025805,xing,2023-05-03 12:19:47,Data Engineer
12,Data Visualization Engineer - Fokus Qlik (m/w/d),Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem Berufsfeld Sehr gute Kenntnisse der Programmiersprachen Python, Java",https://www.xing.com/jobs/allendorf-data-visualization-engineer-fokus-qlik-101023087,xing,2023-05-03 12:19:47,Data Engineer
13,Data Engineer (m/w/d),Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,Wir bieten Data bewegt uns!,https://www.xing.com/jobs/allendorf-data-engineer-101023092,xing,2023-05-03 12:19:47,Data Engineer
14,Senior Data Engineer (m/w/d),Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem Berufsfeld Sehr gute Kenntnisse der Programmiersprachen Python, Java",https://www.xing.com/jobs/allendorf-senior-data-engineer-101023093,xing,2023-05-03 12:19:47,Data Engineer
15,Data Engineer (m/w/d) - Fokus Cloud Engineering,Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,Deine Aufgaben Data und AI sind dein zu Hause?,https://www.xing.com/jobs/allendorf-data-engineer-fokus-cloud-engineering-101023090,xing,2023-05-03 12:19:47,Data Engineer
16,Expert Data Engineer (m/w/d),Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,"Qualifikation Mind. drei Jahre Berufserfahrung als Data Scientist, StatistikerIn, MathematikerIn, Machine Learning Engineer oder ähnlich, möglichst im Consulting-Bereich",https://www.xing.com/jobs/allendorf-expert-data-engineer-101023098,xing,2023-05-03 12:19:47,Data Engineer
17,Data Engineer / Cloud Engineer (m/w/d),Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem - möglichst im Consulting-Bereich Zusätzlich mind. drei Jahre Berufserfahrung",https://www.xing.com/jobs/allendorf-data-engineer-cloud-engineer-101023085,xing,2023-05-03 12:19:47,Data Engineer
18,Teamlead Delivery - Schwerpunkt Data Science (m/w/d),Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,,https://www.xing.com/jobs/allendorf-teamlead-delivery-schwerpunkt-data-science-101023100,xing,2023-05-03 12:19:47,Data Engineer
19,Teamlead Delivery - Schwerpunkt Data Engineering (m/w/d),Vor 20 Stunden,Alexander Thamm GmbH,Allendorf,,https://www.xing.com/jobs/allendorf-teamlead-delivery-schwerpunkt-data-engineering-101023097,xing,2023-05-03 12:19:47,Data Engineer
