,job_title,publish,company,city,description,link,website,date,search_title
0,Data Engineer (m/w/d),Vor 12 Stunden,inserve GmbH,Osnabrück,Als Data Engineer (m/w/d) bei der inserve schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner Teammitglieder und stellst so den,https://www.xing.com/jobs/osnabrueck-data-engineer-102090114,xing,2023-05-17 12:18:29,Data Engineer
1,Junior Data Analyst / Business Intelligence (m/w/d),Vor 12 Stunden,Schülerhilfe GmbH & Co. KG,Gelsenkirchen,Wir verstärken unser Team in der Zentrale Gelsenkirchen und suchen Sie in Vollzeit als Junior Data Engineer / Business Analyst (m/w/d).,https://www.xing.com/jobs/gelsenkirchen-junior-data-analyst-business-intelligence-102086138,xing,2023-05-17 12:18:29,Data Engineer
2,BI Business Analyst / Data Engineer (m/f/d),Vor 14 Stunden,LVM Versicherung,Münster,"BI Business Analyst / Data Engineer (m/f/d) LVM Versicherung Münster, Germany 16/05/2023 Full time Data Engineering Business Intelligence Software Engineering DevOps",https://www.xing.com/jobs/muenster-bi-business-analyst-data-engineer-102081089,xing,2023-05-17 12:18:29,Data Engineer
3,R&D Engineer (f/m/d) – Embedded Software,Vor 14 Stunden,ABB Deutschland,Minden,ABB AG Your contact is: ABB PersonalDirekt +49 (0) 621 381 3500 ABB Data Privacy Statement: https://new.abb.com/privacy-notice/candidate,https://www.xing.com/jobs/minden-engineer-embedded-software-102080895,xing,2023-05-17 12:18:29,Data Engineer
4,TEST LAB ENGINEER (M/W/D) LOW VOLTAGE - BATTERY MANAGEMENT SYSTEM,Vor 14 Stunden,HELLA GmbH & Co. KGaA,Lippstadt,"TEST LAB ENGINEER (M/W/D) LOW VOLTAGE - BATTERY MANAGEMENT SYSTEM Lippstadt, NORDRHEIN-WESTFALEN, Germany Location Lippstadt, Germany Pacesetting. Passionate.",https://www.xing.com/jobs/lippstadt-test-lab-engineer-low-voltage-battery-management-system-95992277,xing,2023-05-17 12:18:29,Data Engineer
5,Data Engineer (g*),Vor 15 Stunden,Albert Richter GmbH & Co. KG,Schloß Holte-Stukenbrock,"Data Engineer (g*) Die Produktion von Industrie- und Schwerarmaturen bietet nicht nur jeden Tag neue, spannende Erlebnisse, sondern ist auch die Basis unseres Erfolges",https://www.xing.com/jobs/schloss-holte-stukenbrock-data-engineer-102077242,xing,2023-05-17 12:18:29,Data Engineer
6,Full Stack DevOps Engineer (m/w/d) Phishing Simulation,Vor 20 Stunden,G DATA CyberDefense AG,Bochum,Campus-Feeling Der hochmoderne G DATA Campus ist mehr als nur ein Arbeitsplatz.,https://www.xing.com/jobs/bochum-full-stack-devops-engineer-phishing-simulation-102057098,xing,2023-05-17 12:18:29,Data Engineer
7,Cyber Security Engineer (m/w/d) - Incident Response,Vor 21 Stunden,G DATA CyberDefense AG,Bochum,Campus-Feeling Der hochmoderne G DATA Campus ist mehr als nur ein Arbeitsplatz.,https://www.xing.com/jobs/bochum-cyber-security-engineer-incident-response-102054962,xing,2023-05-17 12:18:29,Data Engineer
8,SoftwareentwicklerIn Backend (m/w/d) Vollzeit / Teilzeit / Remote,Gestern,logarithmo GmbH & Co. KG,Dortmund,"Aufgaben Du arbeitest in einem interdisziplinären und agilen Entwicklungsteam mit Data Scientists, Ingenieure/-innen, Informatiker/-innen und Mathematiker/-innen",https://www.xing.com/jobs/dortmund-softwareentwicklerin-backend-vollzeit-teilzeit-remote-102030297,xing,2023-05-17 12:18:29,Data Engineer
9,ADVANCED SYSTEMS ENGINEER (M/W/D),Gestern,HELLA GmbH & Co. KGaA,Lippstadt,"ADVANCED SYSTEMS ENGINEER (M/W/D) ADVANCED SYSTEMS ENGINEER (M/W/D) Standort Lippstadt, Germany Pacesetting. Passionate. Together.",https://www.xing.com/jobs/lippstadt-advanced-systems-engineer-101158651,xing,2023-05-17 12:18:29,Data Engineer
10,DATA ENGINEER (M/W/D),Gestern,HELLA GmbH & Co. KGaA,Lippstadt,"DATA ENGINEER (M/W/D) DATA ENGINEER (M/W/D) Standort Lippstadt, Germany Pacesetting. Passionate. Together.",https://www.xing.com/jobs/lippstadt-data-engineer-97662779,xing,2023-05-17 12:18:29,Data Engineer
11,MLOps Engineer (all genders welcome),Gestern,ROSEN Group,Osnabrück,Lingen/Osnabrück For our development team in Lingen (Ems) or Osnabrück we are looking for a MLOps Engineer (all genders welcome) Machine Learning Operations (MLOps,https://www.xing.com/jobs/osnabrueck-mlops-engineer-genders-102007790,xing,2023-05-17 12:18:29,Data Engineer
12,R&D Senior Software Engineer (m/f/d),Gestern,ABB Deutschland,Lüdenscheid,ABB AG Your contact is: ABB PersonalDirekt +49 (0) 621 381 3500 ABB Data Privacy Statement: https://new.abb.com/privacy-notice/candidate,https://www.xing.com/jobs/luedenscheid-senior-software-engineer-93657006,xing,2023-05-17 12:18:29,Data Engineer
13,Senior Data Warehouse Engineer / Architect (w/m/d),Gestern,Rhenus Gruppe,Holzwickede,"Senior Data Warehouse Engineer / Architect (w/m/d) Together with your team, you actively accompany the continuous development of our business areas as a source of",https://www.xing.com/jobs/holzwickede-senior-data-warehouse-engineer-architect-99799772,xing,2023-05-17 12:18:29,Data Engineer
