,job_title,publish,company,city,description,link,website,date,search_title
0,DevOps Engineer (m/f/d),,Recruitment Circle GmbH,,,,xing,2023-07-05 12:25:40,Data Engineer
1,Data Center Infrastructure Engineer (w/m/d),,DTS Systeme GmbH,,,,xing,2023-07-05 12:25:40,Data Engineer
2,Senior Simulation Engineer (m/f/d),,KUKA AG,,,,xing,2023-07-05 12:25:40,Data Engineer
3,IT – Business Process Engineer – Procurement (m/f/d),,Symrise AG,,,,xing,2023-07-05 12:25:40,Data Engineer
4,Data Engineer (m/w/d) - Fokus Cloud Engineering,,Alexander Thamm GmbH,,,,xing,2023-07-05 12:25:40,Data Engineer
5,Teamlead (m/w/d) Data,,Bikeleasing-Service GmbH & Co. KG,,,,xing,2023-07-05 12:25:40,Data Engineer
6,SAP Software Engineer (Java Development) (w/m/d),,NTT DATA Business Solutions,,,,xing,2023-07-05 12:25:40,Data Engineer
7,SAP Software Engineer (Java Development) (w/m/d),,NTT DATA Business Solutions,,,,xing,2023-07-05 12:25:40,Data Engineer
8,Senior Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-05 12:25:40,Data Engineer
9,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),,adesso SE,,,,xing,2023-07-05 12:25:40,Data Engineer
10,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),,adesso SE,,,,xing,2023-07-05 12:25:40,Data Engineer
11,Machine Learning Engineer / Data Scientist - Google Cloud (all genders),,adesso SE,,,,xing,2023-07-05 12:25:40,Data Engineer
12,Cloud-Architect IoT/ Industrie 4.0 (all genders),,adesso SE,,,,xing,2023-07-05 12:25:40,Data Engineer
13,Cloud-Architect IoT/ Industrie 4.0 (all genders),,adesso SE,,,,xing,2023-07-05 12:25:40,Data Engineer
14,Cloud-Architect IoT/ Industrie 4.0 (all genders),,adesso SE,,,,xing,2023-07-05 12:25:40,Data Engineer
15,"Softwareengineer Machine Learning | MLOps, Python, SQL, C#, NoSQL | bis 100% HO, bis 90T€ p.a. (mwd)",,Vesterling AG,,,,xing,2023-07-05 12:25:40,Data Engineer
16,DevOps Engineer Big Data (m/w/d),,Atruvia AG,,,,xing,2023-07-05 12:25:40,Data Engineer
17,"LINUX DevOps Consultant | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",,Vesterling AG,,,,xing,2023-07-05 12:25:40,Data Engineer
18,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-07-05 12:25:40,Data Engineer
19,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",,Vesterling AG,,,,xing,2023-07-05 12:25:40,Data Engineer
