,job_title,publish,company,city,description,link,website,date,search_title
0,ADVANCED SYSTEMS ENGINEER (M/W/D),Vor 14 Stunden,HELLA GmbH & Co. KGaA,Lippstadt,"ADVANCED SYSTEMS ENGINEER (M/W/D) ADVANCED SYSTEMS ENGINEER (M/W/D) Standort Lippstadt, Germany Pacesetting. Passionate. Together.",https://www.xing.com/jobs/lippstadt-advanced-systems-engineer-101158651,xing,2023-05-06 12:17:47,Data Engineer
1,Data Engineer für Datenmigration (w/d/m),Vor 14 Stunden,Haufe Akademie GmbH & Co. KG,Bielefeld,"Für unser Entwickler:innen-Team suchen wir eine/n ""Data-Engineer für Datenmigration (w/d/m)"" , die/der Spaß daran hat, Rätsel zu lösen und sich in komplexe Datenstrukturen",https://www.xing.com/jobs/bielefeld-data-engineer-datenmigration-101029526,xing,2023-05-06 12:17:47,Data Engineer
2,Data Engineer (m/w/d) - hybrid,Gestern,AIM - Agile IT Management GmbH,Osnabrück,Vollzeit | unbefristet | Osnabrück | hybrid Als Data Engineer (m/w/d) bei AIM schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner,https://www.xing.com/jobs/osnabrueck-data-engineer-hybrid-101112768,xing,2023-05-06 12:17:47,Data Engineer
3,Professur für »Bauinformatik im konstruktiven Ingenieurbau« im Fachbereich Bauingenieurwesen (m/w/d),Gestern,FH Münster,Münster,"Monitoring, Big Data sowie nachhaltige und digitale Bauwerksüberwachung.",https://www.xing.com/jobs/muenster-professur-bauinformatik-konstruktiven-ingenieurbau-fachbereich-bauingenieurwesen-100110435,xing,2023-05-06 12:17:47,Data Engineer
4,Data Engineer (m/w/d),Gestern,ISR Information Products AG,Münster,Du setzt kundenindividuelle Lösungen mit Big Data und Public Cloud Technologien um. Du wirkst bei Lösungsarchitekturen und der Herstellung von Deployments mit.,https://www.xing.com/jobs/muenster-data-engineer-101094543,xing,2023-05-06 12:17:47,Data Engineer
5,Security Engineer Endpoint Protection (m/w/d),Gestern,pco GmbH & Co. KG,Osnabrück,"Gute Kenntnisse der Produkte Data Loss Prevention, AntiVirus, Desktop Firewall und Host Intrusion Prevention.",https://www.xing.com/jobs/osnabrueck-security-engineer-endpoint-protection-101091780,xing,2023-05-06 12:17:47,Data Engineer
6,Application Engineer-Controls for Data Centers (male/female/x),Vor 2 Tagen,FläktGroup Deutschland GmbH,Herne,We are looking for an Application Engineer for Data Centers (male/female/x) MAIN RESPONSIBILITIES • Planning / project planning of electrical engineering systems,https://www.xing.com/jobs/herne-application-engineer-controls-data-centers-male-female-101087069,xing,2023-05-06 12:17:47,Data Engineer
7,Testingenieur (m/w/d) Function & Safety,Vor 2 Tagen,ZF Group,Stemwede,"Stellensegment: R&D Engineer, Systems Engineer, R&D, Safety, Engineer, Engineering, Research, Service",https://www.xing.com/jobs/stemwede-testingenieur-function-safety-101063597,xing,2023-05-06 12:17:47,Data Engineer
8,Head of Data Engineering,Vor 2 Tagen,Symrise AG,Holzminden,on when necessary Technical Degree such as (business) computer scientist or (business) engineer or comparable education Experience managing or leading other data,https://www.xing.com/jobs/holzminden-head-data-engineering-101063465,xing,2023-05-06 12:17:47,Data Engineer
9,"DevOps Engineer | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",Vor 2 Tagen,Vesterling AG,Dortmund,Als DevOps Engineer leisten Sie hier Beratung in Kundenprojekten bei einem innovativem Start-up.,https://www.xing.com/jobs/dortmund-devops-engineer-big-data-linux-devops-java-cloud-100-home-office-moegl-mwd-101053237,xing,2023-05-06 12:17:47,Data Engineer
10,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Vor 3 Tagen,Vesterling AG,Bochum,"In deinem Team aus Softwareentwickler:innen, POs, Data Scientists und Expert:innen im Bereich UX/UI-Design und -Entwicklung übernimmst du die DevOps-Aufgaben.",https://www.xing.com/jobs/bochum-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-101052181,xing,2023-05-06 12:17:47,Data Engineer
11,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/dortmund-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-101052183,xing,2023-05-06 12:17:47,Data Engineer
12,DevOps Engineer - Industrielle KI (m/w/d),Vor 3 Tagen,AIM - Agile IT Management GmbH,Osnabrück,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/osnabrueck-devops-engineer-industrielle-ki-101051068,xing,2023-05-06 12:17:47,Data Engineer
13,"SAS Administrator | SAS Analytics Software, Linux, Java-Stack, Big Data | Inhouse (mwd)",Vor 3 Tagen,Vesterling AG,Paderborn,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/paderborn-sas-administrator-sas-analytics-software-linux-java-stack-big-data-inhouse-mwd-101048205,xing,2023-05-06 12:17:47,Data Engineer
14,"SAS Administrator | SAS Analytics Software, Linux, Java-Stack, Big Data | Inhouse (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/dortmund-sas-administrator-sas-analytics-software-linux-java-stack-big-data-inhouse-mwd-101048201,xing,2023-05-06 12:17:47,Data Engineer
15,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,"oder einer vergleichbar geeigneten Fachrichtung Interesse oder Berufserfahrung im Bereich der IT-Security Themen wie Firewalls, Antivirus / Antispam, IDS / IPS, Data",https://www.xing.com/jobs/dortmund-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-101048194,xing,2023-05-06 12:17:47,Data Engineer
16,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 3 Tagen,Vesterling AG,Paderborn,Als Data Engineer (m/w/d) bei der inserve schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner Teammitglieder und stellst so den,https://www.xing.com/jobs/paderborn-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-101048189,xing,2023-05-06 12:17:47,Data Engineer
17,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,"KVM und Container-Technologien (Docker, LXC) Erfahrungen und Kenntnisse im Cloud-affinen skalierten Produktivbetrieb für Software-Entwicklung, AI-Modelling, Big Data",https://www.xing.com/jobs/dortmund-it-security-engineer-linux-windows-80-000-100-home-office-moegl-mwd-101047805,xing,2023-05-06 12:17:47,Data Engineer
18,Data Engineer (m/w/d),Vor 3 Tagen,inserve GmbH,Osnabrück,,https://www.xing.com/jobs/osnabrueck-data-engineer-101038139,xing,2023-05-06 12:17:47,Data Engineer
19,"DevOps Profi | LINUX, Docker, Kubernetes, ansible, puppet | Inhouse, bis 90 T€ (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,,https://www.xing.com/jobs/dortmund-devops-profi-linux-docker-kubernetes-ansible-puppet-inhouse-90-mwd-101025805,xing,2023-05-06 12:17:47,Data Engineer
