,job_title,publish,company,city,description,link,website,date,search_title
0,Data Engineer (m/w/d) | Dortmund,,ADVERGY GmbH,,,,xing,2023-07-10 12:23:23,Data Engineer
1,(Senior) Machine Learning / AI Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
2,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
3,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
4,(Senior) Artificial Intelligence Specialist (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
5,Cloud Data Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
6,Cloud Data Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
7,Cloud Data Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
8,Machine Learning Engineer (m/w/d),,Kontakttechnik GmbH & Co. KG,,,,xing,2023-07-10 12:23:23,Data Engineer
9,(Senior) Fullstack Developer*in (w/m/d),,Westphalia DataLab GmbH,,,,xing,2023-07-10 12:23:23,Data Engineer
10,SoftwareentwicklerIn Backend (m/w/d) Vollzeit / Teilzeit / Remote,,logarithmo GmbH & Co. KG,,,,xing,2023-07-10 12:23:23,Data Engineer
11,Data Engineer (m/w/d),,Alexander Thamm GmbH,,,,xing,2023-07-10 12:23:23,Data Engineer
12,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
13,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
14,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
15,Data Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
16,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
17,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
18,Data Engineer Sports (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
19,DataOps Engineer (all genders),,adesso SE,,,,xing,2023-07-10 12:23:23,Data Engineer
